case,specie,location,family,region,age,loads,ecoregion,date,Day,Month,Year,Season,lat,long,alt,tmean,drange,isotherm,tseason,tmax,tmin,trange,twet,tdry,twarm,tcold,prec,pwetm,pdrym,pseason,pwetq,pdryq,pwarm,pcold,PromedioDege,Bd_total,Bd+,Prevalence
0,Pleurodema_thaul,Lepe,Leptodactylidae,RM,Tadpole,0,CM,10-24-2017,24,10,2017,Spring,-33.3244,-71.1362,252,14.4,13.2,5.6,363,27.3,4.1,23.2,9.6,19,19,9.6,43.7,11.6,0.1,10.7,28.6,1,1,28.6,238.92,25,11,0.44
0,Pleurodema_thaul,Lepe,Leptodactylidae,RM,Tadpole,0,CM,10-24-2017,24,10,2017,Spring,-33.3244,-71.1362,252,14.4,13.2,5.6,363,27.3,4.1,23.2,9.6,19,19,9.6,43.7,11.6,0.1,10.7,28.6,1,1,28.6,238.92,25,11,0.44
0,Pleurodema_thaul,Lepe,Leptodactylidae,RM,Tadpole,0,CM,10-24-2017,24,10,2017,Spring,-33.3244,-71.1362,252,14.4,13.2,5.6,363,27.3,4.1,23.2,9.6,19,19,9.6,43.7,11.6,0.1,10.7,28.6,1,1,28.6,238.92,25,11,0.44
0,Pleurodema_thaul,Lepe,Leptodactylidae,RM,Tadpole,0,CM,10-24-2017,24,10,2017,Spring,-33.3244,-71.1362,252,14.4,13.2,5.6,363,27.3,4.1,23.2,9.6,19,19,9.6,43.7,11.6,0.1,10.7,28.6,1,1,28.6,238.92,25,11,0.44
0,Pleurodema_thaul,Lepe,Leptodactylidae,RM,Tadpole,0,CM,10-24-2017,24,10,2017,Spring,-33.3244,-71.1362,252,14.4,13.2,5.6,363,27.3,4.1,23.2,9.6,19,19,9.6,43.7,11.6,0.1,10.7,28.6,1,1,28.6,238.92,25,11,0.44
0,Pleurodema_thaul,Lepe,Leptodactylidae,RM,Tadpole,0,CM,10-24-2017,24,10,2017,Spring,-33.3244,-71.1362,252,14.4,13.2,5.6,363,27.3,4.1,23.2,9.6,19,19,9.6,43.7,11.6,0.1,10.7,28.6,1,1,28.6,238.92,25,11,0.44
1,Pleurodema_thaul,Lepe,Leptodactylidae,RM,Tadpole,73,CM,10-24-2017,24,10,2017,Spring,-33.3244,-71.1362,252,14.4,13.2,5.6,363,27.3,4.1,23.2,9.6,19,19,9.6,43.7,11.6,0.1,10.7,28.6,1,1,28.6,238.92,25,11,0.44
1,Pleurodema_thaul,Lepe,Leptodactylidae,RM,Tadpole,82,CM,10-24-2017,24,10,2017,Spring,-33.3244,-71.1362,252,14.4,13.2,5.6,363,27.3,4.1,23.2,9.6,19,19,9.6,43.7,11.6,0.1,10.7,28.6,1,1,28.6,238.92,25,11,0.44
1,Pleurodema_thaul,Lepe,Leptodactylidae,RM,Tadpole,66,CM,10-24-2017,24,10,2017,Spring,-33.3244,-71.1362,252,14.4,13.2,5.6,363,27.3,4.1,23.2,9.6,19,19,9.6,43.7,11.6,0.1,10.7,28.6,1,1,28.6,238.92,25,11,0.44
0,Pleurodema_thaul,Lepe,Leptodactylidae,RM,Tadpole,0,CM,10-24-2017,24,10,2017,Spring,-33.3244,-71.1362,252,14.4,13.2,5.6,363,27.3,4.1,23.2,9.6,19,19,9.6,43.7,11.6,0.1,10.7,28.6,1,1,28.6,238.92,25,11,0.44
0,Pleurodema_thaul,Lepe,Leptodactylidae,RM,Juvenile,0,CM,10-24-2017,24,10,2017,Spring,-33.3244,-71.1362,252,14.4,13.2,5.6,363,27.3,4.1,23.2,9.6,19,19,9.6,43.7,11.6,0.1,10.7,28.6,1,1,28.6,921.4,10,3,0.3
0,Pleurodema_thaul,Lepe,Leptodactylidae,RM,Juvenile,0,CM,10-24-2017,24,10,2017,Spring,-33.3244,-71.1362,252,14.4,13.2,5.6,363,27.3,4.1,23.2,9.6,19,19,9.6,43.7,11.6,0.1,10.7,28.6,1,1,28.6,921.4,10,3,0.3
0,Pleurodema_thaul,Lepe,Leptodactylidae,RM,Juvenile,0,CM,10-24-2017,24,10,2017,Spring,-33.3244,-71.1362,252,14.4,13.2,5.6,363,27.3,4.1,23.2,9.6,19,19,9.6,43.7,11.6,0.1,10.7,28.6,1,1,28.6,921.4,10,3,0.3
0,Pleurodema_thaul,Lepe,Leptodactylidae,RM,Juvenile,0,CM,10-24-2017,24,10,2017,Spring,-33.3244,-71.1362,252,14.4,13.2,5.6,363,27.3,4.1,23.2,9.6,19,19,9.6,43.7,11.6,0.1,10.7,28.6,1,1,28.6,921.4,10,3,0.3
0,Pleurodema_thaul,Lepe,Leptodactylidae,RM,Juvenile,0,CM,10-24-2017,24,10,2017,Spring,-33.3244,-71.1362,252,14.4,13.2,5.6,363,27.3,4.1,23.2,9.6,19,19,9.6,43.7,11.6,0.1,10.7,28.6,1,1,28.6,921.4,10,3,0.3
0,Pleurodema_thaul,Lepe,Leptodactylidae,RM,Juvenile,0,CM,10-24-2017,24,10,2017,Spring,-33.3244,-71.1362,252,14.4,13.2,5.6,363,27.3,4.1,23.2,9.6,19,19,9.6,43.7,11.6,0.1,10.7,28.6,1,1,28.6,921.4,10,3,0.3
0,Pleurodema_thaul,Lican_Ray,Leptodactylidae,X,Adult,0,VTF,02-23-2017,23,2,2017,Summer,-39.4898,-72.1484,212,10.8,11.9,5.5,335,23.7,2.2,21.5,7.1,14.9,15.2,6.6,230.2,38.5,5.9,6.1,109.8,22,22.3,103.8,0,3,0,0
0,Pleurodema_thaul,Lican_Ray,Leptodactylidae,X,Adult,0,VTF,02-23-2017,23,2,2017,Summer,-39.4898,-72.1484,212,10.8,11.9,5.5,335,23.7,2.2,21.5,7.1,14.9,15.2,6.6,230.2,38.5,5.9,6.1,109.8,22,22.3,103.8,0,3,0,0
0,Pleurodema_thaul,Lican_Ray,Leptodactylidae,X,Adult,0,VTF,02-23-2017,23,2,2017,Summer,-39.4898,-72.1484,212,10.8,11.9,5.5,335,23.7,2.2,21.5,7.1,14.9,15.2,6.6,230.2,38.5,5.9,6.1,109.8,22,22.3,103.8,0,3,0,0
0,Pleurodema_thaul,Limari,Leptodactylidae,IV,Adult,0,CM,01-08-2016,8,1,2016,Summer,-30.6689,-71.5234,0,16,9,5.2,277.3,24.8,7.8,17,12.9,19.5,19.6,12.6,12.5,3.9,0,11.9,9,0,0,9,0,2,0,0
0,Pleurodema_thaul,Limari,Leptodactylidae,IV,Juvenile,0,CM,01-08-2016,8,1,2016,Summer,-30.6689,-71.5234,0,16,9,5.2,277.3,24.8,7.8,17,12.9,19.5,19.6,12.6,12.5,3.9,0,11.9,9,0,0,9,0,8,0,0
0,Pleurodema_thaul,Limari,Leptodactylidae,IV,Juvenile,0,CM,01-08-2016,8,1,2016,Summer,-30.6689,-71.5234,0,16,9,5.2,277.3,24.8,7.8,17,12.9,19.5,19.6,12.6,12.5,3.9,0,11.9,9,0,0,9,0,8,0,0
0,Pleurodema_thaul,Limari,Leptodactylidae,IV,Juvenile,0,CM,01-08-2016,8,1,2016,Summer,-30.6689,-71.5234,0,16,9,5.2,277.3,24.8,7.8,17,12.9,19.5,19.6,12.6,12.5,3.9,0,11.9,9,0,0,9,0,8,0,0
0,Pleurodema_thaul,Limari,Leptodactylidae,IV,Adult,0,CM,01-08-2016,8,1,2016,Summer,-30.6689,-71.5234,0,16,9,5.2,277.3,24.8,7.8,17,12.9,19.5,19.6,12.6,12.5,3.9,0,11.9,9,0,0,9,0,2,0,0
0,Pleurodema_thaul,Limari,Leptodactylidae,IV,Juvenile,0,CM,01-08-2016,8,1,2016,Summer,-30.6689,-71.5234,0,16,9,5.2,277.3,24.8,7.8,17,12.9,19.5,19.6,12.6,12.5,3.9,0,11.9,9,0,0,9,0,8,0,0
0,Pleurodema_thaul,Limari,Leptodactylidae,IV,Juvenile,0,CM,01-08-2016,8,1,2016,Summer,-30.6689,-71.5234,0,16,9,5.2,277.3,24.8,7.8,17,12.9,19.5,19.6,12.6,12.5,3.9,0,11.9,9,0,0,9,0,8,0,0
0,Pleurodema_thaul,Limari,Leptodactylidae,IV,Juvenile,0,CM,01-08-2016,8,1,2016,Summer,-30.6689,-71.5234,0,16,9,5.2,277.3,24.8,7.8,17,12.9,19.5,19.6,12.6,12.5,3.9,0,11.9,9,0,0,9,0,8,0,0
0,Pleurodema_thaul,Limari,Leptodactylidae,IV,Juvenile,0,CM,01-08-2016,8,1,2016,Summer,-30.6689,-71.5234,0,16,9,5.2,277.3,24.8,7.8,17,12.9,19.5,19.6,12.6,12.5,3.9,0,11.9,9,0,0,9,0,8,0,0
0,Pleurodema_thaul,Limari,Leptodactylidae,IV,Juvenile,0,CM,01-08-2016,8,1,2016,Summer,-30.6689,-71.5234,0,16,9,5.2,277.3,24.8,7.8,17,12.9,19.5,19.6,12.6,12.5,3.9,0,11.9,9,0,0,9,0,8,0,0
1,Pleurodema_thaul,Linares,Leptodactylidae,VII,Adult,1003,CM,12-23-2010,23,12,2010,Spring,-35.9361,-71.6074,175,13.8,14,5.3,438.4,29.5,3.1,26.4,8.9,19.7,19.7,8.3,106.1,23.5,1,8.5,61.7,4.7,4.7,54.4,84.78947368,19,9,0.473684211
1,Pleurodema_thaul,Linares,Leptodactylidae,VII,Adult,234,CM,12-23-2010,23,12,2010,Spring,-35.9361,-71.6074,175,13.8,14,5.3,438.4,29.5,3.1,26.4,8.9,19.7,19.7,8.3,106.1,23.5,1,8.5,61.7,4.7,4.7,54.4,84.78947368,19,9,0.473684211
1,Pleurodema_thaul,Linares,Leptodactylidae,VII,Adult,284,CM,12-23-2010,23,12,2010,Spring,-35.9361,-71.6074,175,13.8,14,5.3,438.4,29.5,3.1,26.4,8.9,19.7,19.7,8.3,106.1,23.5,1,8.5,61.7,4.7,4.7,54.4,84.78947368,19,9,0.473684211
0,Pleurodema_thaul,Linares,Leptodactylidae,VII,Adult,0,CM,12-23-2010,23,12,2010,Spring,-35.9361,-71.6074,175,13.8,14,5.3,438.4,29.5,3.1,26.4,8.9,19.7,19.7,8.3,106.1,23.5,1,8.5,61.7,4.7,4.7,54.4,84.78947368,19,9,0.473684211
1,Pleurodema_thaul,Linares,Leptodactylidae,VII,Adult,1,CM,12-23-2010,23,12,2010,Spring,-35.9361,-71.6074,175,13.8,14,5.3,438.4,29.5,3.1,26.4,8.9,19.7,19.7,8.3,106.1,23.5,1,8.5,61.7,4.7,4.7,54.4,84.78947368,19,9,0.473684211
0,Pleurodema_thaul,Linares,Leptodactylidae,VII,Adult,0,CM,12-23-2010,23,12,2010,Spring,-35.9361,-71.6074,175,13.8,14,5.3,438.4,29.5,3.1,26.4,8.9,19.7,19.7,8.3,106.1,23.5,1,8.5,61.7,4.7,4.7,54.4,84.78947368,19,9,0.473684211
0,Pleurodema_thaul,Linares,Leptodactylidae,VII,Adult,0,CM,12-23-2010,23,12,2010,Spring,-35.9361,-71.6074,175,13.8,14,5.3,438.4,29.5,3.1,26.4,8.9,19.7,19.7,8.3,106.1,23.5,1,8.5,61.7,4.7,4.7,54.4,84.78947368,19,9,0.473684211
0,Pleurodema_thaul,Linares,Leptodactylidae,VII,Adult,0,CM,12-23-2010,23,12,2010,Spring,-35.9361,-71.6074,175,13.8,14,5.3,438.4,29.5,3.1,26.4,8.9,19.7,19.7,8.3,106.1,23.5,1,8.5,61.7,4.7,4.7,54.4,84.78947368,19,9,0.473684211
1,Pleurodema_thaul,Linares,Leptodactylidae,VII,Adult,1,CM,12-23-2010,23,12,2010,Spring,-35.9361,-71.6074,175,13.8,14,5.3,438.4,29.5,3.1,26.4,8.9,19.7,19.7,8.3,106.1,23.5,1,8.5,61.7,4.7,4.7,54.4,84.78947368,19,9,0.473684211
0,Pleurodema_thaul,Linares,Leptodactylidae,VII,Adult,0,CM,12-23-2010,23,12,2010,Spring,-35.9361,-71.6074,175,13.8,14,5.3,438.4,29.5,3.1,26.4,8.9,19.7,19.7,8.3,106.1,23.5,1,8.5,61.7,4.7,4.7,54.4,84.78947368,19,9,0.473684211
0,Pleurodema_thaul,Linares,Leptodactylidae,VII,Adult,0,CM,12-23-2010,23,12,2010,Spring,-35.9361,-71.6074,175,13.8,14,5.3,438.4,29.5,3.1,26.4,8.9,19.7,19.7,8.3,106.1,23.5,1,8.5,61.7,4.7,4.7,54.4,84.78947368,19,9,0.473684211
0,Pleurodema_thaul,Linares,Leptodactylidae,VII,Adult,0,CM,12-23-2010,23,12,2010,Spring,-35.9361,-71.6074,175,13.8,14,5.3,438.4,29.5,3.1,26.4,8.9,19.7,19.7,8.3,106.1,23.5,1,8.5,61.7,4.7,4.7,54.4,84.78947368,19,9,0.473684211
0,Pleurodema_thaul,Linares,Leptodactylidae,VII,Adult,0,CM,12-23-2010,23,12,2010,Spring,-35.9361,-71.6074,175,13.8,14,5.3,438.4,29.5,3.1,26.4,8.9,19.7,19.7,8.3,106.1,23.5,1,8.5,61.7,4.7,4.7,54.4,84.78947368,19,9,0.473684211
1,Pleurodema_thaul,Linares,Leptodactylidae,VII,Adult,18,CM,12-23-2010,23,12,2010,Spring,-35.9361,-71.6074,175,13.8,14,5.3,438.4,29.5,3.1,26.4,8.9,19.7,19.7,8.3,106.1,23.5,1,8.5,61.7,4.7,4.7,54.4,84.78947368,19,9,0.473684211
0,Pleurodema_thaul,Linares,Leptodactylidae,VII,Adult,0,CM,12-23-2010,23,12,2010,Spring,-35.9361,-71.6074,175,13.8,14,5.3,438.4,29.5,3.1,26.4,8.9,19.7,19.7,8.3,106.1,23.5,1,8.5,61.7,4.7,4.7,54.4,84.78947368,19,9,0.473684211
1,Pleurodema_thaul,Linares,Leptodactylidae,VII,Adult,29,CM,12-23-2010,23,12,2010,Spring,-35.9361,-71.6074,175,13.8,14,5.3,438.4,29.5,3.1,26.4,8.9,19.7,19.7,8.3,106.1,23.5,1,8.5,61.7,4.7,4.7,54.4,84.78947368,19,9,0.473684211
1,Pleurodema_thaul,Linares,Leptodactylidae,VII,Adult,25,CM,12-23-2010,23,12,2010,Spring,-35.9361,-71.6074,175,13.8,14,5.3,438.4,29.5,3.1,26.4,8.9,19.7,19.7,8.3,106.1,23.5,1,8.5,61.7,4.7,4.7,54.4,84.78947368,19,9,0.473684211
1,Pleurodema_thaul,Linares,Leptodactylidae,VII,Adult,16,CM,12-23-2010,23,12,2010,Spring,-35.9361,-71.6074,175,13.8,14,5.3,438.4,29.5,3.1,26.4,8.9,19.7,19.7,8.3,106.1,23.5,1,8.5,61.7,4.7,4.7,54.4,84.78947368,19,9,0.473684211
0,Pleurodema_thaul,Linares,Leptodactylidae,VII,Adult,0,CM,12-23-2010,23,12,2010,Spring,-35.9361,-71.6074,175,13.8,14,5.3,438.4,29.5,3.1,26.4,8.9,19.7,19.7,8.3,106.1,23.5,1,8.5,61.7,4.7,4.7,54.4,84.78947368,19,9,0.473684211
0,Pleurodema_thaul,Mehuin,Leptodactylidae,XIV,Adult,0,VTF,02-01-2017,1,2,2017,Summer,-39.4918,-72.9082,98,11.2,10.5,5.3,310.1,22.9,3.2,19.7,7.9,15,15.3,7.3,187.2,32.5,3.9,6.3,89.5,15.4,16.8,87.3,0,2,0,0
0,Pleurodema_thaul,Mehuin,Leptodactylidae,XIV,Adult,0,VTF,02-01-2017,1,2,2017,Summer,-39.4918,-72.9082,98,11.2,10.5,5.3,310.1,22.9,3.2,19.7,7.9,15,15.3,7.3,187.2,32.5,3.9,6.3,89.5,15.4,16.8,87.3,0,2,0,0
0,Pleurodema_thaul,Pangal,Leptodactylidae,RM,Adult,0,CM,10-24-2017,24,10,2017,Spring,-33.3857,-71.1483,217,15.8,12.7,5.4,377.8,28.6,5.5,23.1,11.4,19.8,20.6,10.9,42.3,11.3,0.1,10.7,27.6,1.1,1.1,27.2,0,4,0,0
0,Pleurodema_thaul,Pangal,Leptodactylidae,RM,Adult,0,CM,10-24-2017,24,10,2017,Spring,-33.3857,-71.1483,217,15.8,12.7,5.4,377.8,28.6,5.5,23.1,11.4,19.8,20.6,10.9,42.3,11.3,0.1,10.7,27.6,1.1,1.1,27.2,0,4,0,0
0,Pleurodema_thaul,Pangal,Leptodactylidae,RM,Adult,0,CM,10-24-2017,24,10,2017,Spring,-33.3857,-71.1483,217,15.8,12.7,5.4,377.8,28.6,5.5,23.1,11.4,19.8,20.6,10.9,42.3,11.3,0.1,10.7,27.6,1.1,1.1,27.2,0,4,0,0
0,Pleurodema_thaul,Pangal,Leptodactylidae,RM,Adult,0,CM,10-24-2017,24,10,2017,Spring,-33.3857,-71.1483,217,15.8,12.7,5.4,377.8,28.6,5.5,23.1,11.4,19.8,20.6,10.9,42.3,11.3,0.1,10.7,27.6,1.1,1.1,27.2,0,4,0,0
0,Pleurodema_thaul,Parque_Bot�nico_U._Concepci�n,Leptodactylidae,VIII,Adult,0,VTF,01-17-2016,17,1,2016,Summer,-36.7975,-73.1579,8,13.2,10.3,5.5,270.7,23.8,5.4,18.4,10.5,16.8,16.8,9.8,95.6,18.5,1.4,7.9,52.8,5.4,5.4,49.3,0,1,0,0
0,Pleurodema_thaul,Parque_Safari,Leptodactylidae,VI,Tadpole,0,CM,02-13-2017,13,2,2017,Summer,-34.1854,-70.7996,474,14.4,13.3,5,460.5,29.8,3.4,26.4,9.2,20.6,20.6,8.7,45.7,11.2,0.2,10,29.9,0.8,0.8,27.2,0,6,0,0
0,Pleurodema_thaul,Parque_Safari,Leptodactylidae,VI,Tadpole,0,CM,02-13-2017,13,2,2017,Summer,-34.1854,-70.7996,474,14.4,13.3,5,460.5,29.8,3.4,26.4,9.2,20.6,20.6,8.7,45.7,11.2,0.2,10,29.9,0.8,0.8,27.2,0,6,0,0
0,Pleurodema_thaul,Parque_Safari,Leptodactylidae,VI,Tadpole,0,CM,02-13-2017,13,2,2017,Summer,-34.1854,-70.7996,474,14.4,13.3,5,460.5,29.8,3.4,26.4,9.2,20.6,20.6,8.7,45.7,11.2,0.2,10,29.9,0.8,0.8,27.2,0,6,0,0
0,Pleurodema_thaul,Parque_Safari,Leptodactylidae,VI,Tadpole,0,CM,02-13-2017,13,2,2017,Summer,-34.1854,-70.7996,474,14.4,13.3,5,460.5,29.8,3.4,26.4,9.2,20.6,20.6,8.7,45.7,11.2,0.2,10,29.9,0.8,0.8,27.2,0,6,0,0
0,Pleurodema_thaul,Parque_Safari,Leptodactylidae,VI,Tadpole,0,CM,02-13-2017,13,2,2017,Summer,-34.1854,-70.7996,474,14.4,13.3,5,460.5,29.8,3.4,26.4,9.2,20.6,20.6,8.7,45.7,11.2,0.2,10,29.9,0.8,0.8,27.2,0,6,0,0
0,Pleurodema_thaul,Parque_Safari,Leptodactylidae,VI,Tadpole,0,CM,02-13-2017,13,2,2017,Summer,-34.1854,-70.7996,474,14.4,13.3,5,460.5,29.8,3.4,26.4,9.2,20.6,20.6,8.7,45.7,11.2,0.2,10,29.9,0.8,0.8,27.2,0,6,0,0
0,Pleurodema_thaul,Patagual,Leptodactylidae,VIII,Juvenile,0,VTF,11-02-2008,2,11,2008,Spring,-37.0329,-73.0351,39,12.1,11,5.5,293.3,23.8,4,19.8,9.1,16.1,16.1,8.5,145.3,29.4,2.2,8.1,81.3,7.9,7.9,75.8,0,5,0,0
1,Pleurodema_thaul,Patagual,Leptodactylidae,VIII,Adult,504,VTF,11-03-2008,3,11,2008,Spring,-37.0329,-73.0351,39,12.1,11,5.5,293.3,23.8,4,19.8,9.1,16.1,16.1,8.5,145.3,29.4,2.2,8.1,81.3,7.9,7.9,75.8,102.4210526,19,7,0.368421053
0,Pleurodema_thaul,Patagual,Leptodactylidae,VIII,Adult,0,VTF,11-03-2008,3,11,2008,Spring,-37.0329,-73.0351,39,12.1,11,5.5,293.3,23.8,4,19.8,9.1,16.1,16.1,8.5,145.3,29.4,2.2,8.1,81.3,7.9,7.9,75.8,102.4210526,19,7,0.368421053
0,Pleurodema_thaul,Patagual,Leptodactylidae,VIII,Juvenile,0,VTF,11-03-2008,3,11,2008,Spring,-37.0329,-73.0351,39,12.1,11,5.5,293.3,23.8,4,19.8,9.1,16.1,16.1,8.5,145.3,29.4,2.2,8.1,81.3,7.9,7.9,75.8,0,5,0,0
0,Pleurodema_thaul,Patagual,Leptodactylidae,VIII,Juvenile,0,VTF,11-03-2008,3,11,2008,Spring,-37.0329,-73.0351,39,12.1,11,5.5,293.3,23.8,4,19.8,9.1,16.1,16.1,8.5,145.3,29.4,2.2,8.1,81.3,7.9,7.9,75.8,0,5,0,0
1,Pleurodema_thaul,Patagual,Leptodactylidae,VIII,Adult,4,VTF,11-03-2008,3,11,2008,Spring,-37.0329,-73.0351,39,12.1,11,5.5,293.3,23.8,4,19.8,9.1,16.1,16.1,8.5,145.3,29.4,2.2,8.1,81.3,7.9,7.9,75.8,102.4210526,19,7,0.368421053
0,Pleurodema_thaul,Patagual,Leptodactylidae,VIII,Juvenile,0,VTF,11-03-2008,3,11,2008,Spring,-37.0329,-73.0351,39,12.1,11,5.5,293.3,23.8,4,19.8,9.1,16.1,16.1,8.5,145.3,29.4,2.2,8.1,81.3,7.9,7.9,75.8,0,5,0,0
0,Pleurodema_thaul,Patagual,Leptodactylidae,VIII,Adult,0,VTF,11-03-2008,3,11,2008,Spring,-37.0329,-73.0351,39,12.1,11,5.5,293.3,23.8,4,19.8,9.1,16.1,16.1,8.5,145.3,29.4,2.2,8.1,81.3,7.9,7.9,75.8,102.4210526,19,7,0.368421053
1,Pleurodema_thaul,Patagual,Leptodactylidae,VIII,Adult,394,VTF,11-03-2008,3,11,2008,Spring,-37.0329,-73.0351,39,12.1,11,5.5,293.3,23.8,4,19.8,9.1,16.1,16.1,8.5,145.3,29.4,2.2,8.1,81.3,7.9,7.9,75.8,102.4210526,19,7,0.368421053
0,Pleurodema_thaul,Patagual,Leptodactylidae,VIII,Juvenile,0,VTF,11-03-2008,3,11,2008,Spring,-37.0329,-73.0351,39,12.1,11,5.5,293.3,23.8,4,19.8,9.1,16.1,16.1,8.5,145.3,29.4,2.2,8.1,81.3,7.9,7.9,75.8,0,5,0,0
0,Pleurodema_thaul,Patagual,Leptodactylidae,VIII,Adult,0,VTF,11-09-2008,9,11,2008,Spring,-37.0329,-73.0351,39,12.1,11,5.5,293.3,23.8,4,19.8,9.1,16.1,16.1,8.5,145.3,29.4,2.2,8.1,81.3,7.9,7.9,75.8,102.4210526,19,7,0.368421053
0,Pleurodema_thaul,Patagual,Leptodactylidae,VIII,Adult,0,VTF,11-09-2008,9,11,2008,Spring,-37.0329,-73.0351,39,12.1,11,5.5,293.3,23.8,4,19.8,9.1,16.1,16.1,8.5,145.3,29.4,2.2,8.1,81.3,7.9,7.9,75.8,102.4210526,19,7,0.368421053
0,Pleurodema_thaul,Patagual,Leptodactylidae,VIII,Tadpole,0,VTF,11-09-2008,9,11,2008,Spring,-37.0329,-73.0351,39,12.1,11,5.5,293.3,23.8,4,19.8,9.1,16.1,16.1,8.5,145.3,29.4,2.2,8.1,81.3,7.9,7.9,75.8,0,2,0,0
0,Pleurodema_thaul,Patagual,Leptodactylidae,VIII,Adult,0,VTF,11-09-2008,9,11,2008,Spring,-37.0329,-73.0351,39,12.1,11,5.5,293.3,23.8,4,19.8,9.1,16.1,16.1,8.5,145.3,29.4,2.2,8.1,81.3,7.9,7.9,75.8,102.4210526,19,7,0.368421053
0,Pleurodema_thaul,Patagual,Leptodactylidae,VIII,Adult,0,VTF,11-09-2008,9,11,2008,Spring,-37.0329,-73.0351,39,12.1,11,5.5,293.3,23.8,4,19.8,9.1,16.1,16.1,8.5,145.3,29.4,2.2,8.1,81.3,7.9,7.9,75.8,102.4210526,19,7,0.368421053
1,Pleurodema_thaul,Patagual,Leptodactylidae,VIII,Adult,115,VTF,11-09-2008,9,11,2008,Spring,-37.0329,-73.0351,39,12.1,11,5.5,293.3,23.8,4,19.8,9.1,16.1,16.1,8.5,145.3,29.4,2.2,8.1,81.3,7.9,7.9,75.8,102.4210526,19,7,0.368421053
0,Pleurodema_thaul,Patagual,Leptodactylidae,VIII,Adult,0,VTF,11-09-2008,9,11,2008,Spring,-37.0329,-73.0351,39,12.1,11,5.5,293.3,23.8,4,19.8,9.1,16.1,16.1,8.5,145.3,29.4,2.2,8.1,81.3,7.9,7.9,75.8,102.4210526,19,7,0.368421053
0,Pleurodema_thaul,Patagual,Leptodactylidae,VIII,Adult,0,VTF,11-09-2008,9,11,2008,Spring,-37.0329,-73.0351,39,12.1,11,5.5,293.3,23.8,4,19.8,9.1,16.1,16.1,8.5,145.3,29.4,2.2,8.1,81.3,7.9,7.9,75.8,102.4210526,19,7,0.368421053
0,Pleurodema_thaul,Patagual,Leptodactylidae,VIII,Adult,0,VTF,11-09-2008,9,11,2008,Spring,-37.0329,-73.0351,39,12.1,11,5.5,293.3,23.8,4,19.8,9.1,16.1,16.1,8.5,145.3,29.4,2.2,8.1,81.3,7.9,7.9,75.8,102.4210526,19,7,0.368421053
0,Pleurodema_thaul,Patagual,Leptodactylidae,VIII,Adult,0,VTF,11-09-2008,9,11,2008,Spring,-37.0329,-73.0351,39,12.1,11,5.5,293.3,23.8,4,19.8,9.1,16.1,16.1,8.5,145.3,29.4,2.2,8.1,81.3,7.9,7.9,75.8,102.4210526,19,7,0.368421053
1,Pleurodema_thaul,Patagual,Leptodactylidae,VIII,Adult,12,VTF,11-09-2008,9,11,2008,Spring,-37.0329,-73.0351,39,12.1,11,5.5,293.3,23.8,4,19.8,9.1,16.1,16.1,8.5,145.3,29.4,2.2,8.1,81.3,7.9,7.9,75.8,102.4210526,19,7,0.368421053
0,Pleurodema_thaul,Patagual,Leptodactylidae,VIII,Adult,0,VTF,11-09-2008,9,11,2008,Spring,-37.0329,-73.0351,39,12.1,11,5.5,293.3,23.8,4,19.8,9.1,16.1,16.1,8.5,145.3,29.4,2.2,8.1,81.3,7.9,7.9,75.8,102.4210526,19,7,0.368421053
0,Pleurodema_thaul,Patagual,Leptodactylidae,VIII,Tadpole,0,VTF,11-09-2008,9,11,2008,Spring,-37.0329,-73.0351,39,12.1,11,5.5,293.3,23.8,4,19.8,9.1,16.1,16.1,8.5,145.3,29.4,2.2,8.1,81.3,7.9,7.9,75.8,0,2,0,0
1,Pleurodema_thaul,Patagual,Leptodactylidae,VIII,Adult,642,VTF,11-09-2008,9,11,2008,Spring,-37.0329,-73.0351,39,12.1,11,5.5,293.3,23.8,4,19.8,9.1,16.1,16.1,8.5,145.3,29.4,2.2,8.1,81.3,7.9,7.9,75.8,102.4210526,19,7,0.368421053
1,Pleurodema_thaul,Patagual,Leptodactylidae,VIII,Adult,275,VTF,11-09-2008,9,11,2008,Spring,-37.0329,-73.0351,39,12.1,11,5.5,293.3,23.8,4,19.8,9.1,16.1,16.1,8.5,145.3,29.4,2.2,8.1,81.3,7.9,7.9,75.8,102.4210526,19,7,0.368421053
0,Pleurodema_thaul,Patagual,Leptodactylidae,VIII,Adult,0,VTF,11-09-2008,9,11,2008,Spring,-37.0329,-73.0351,39,12.1,11,5.5,293.3,23.8,4,19.8,9.1,16.1,16.1,8.5,145.3,29.4,2.2,8.1,81.3,7.9,7.9,75.8,102.4210526,19,7,0.368421053
0,Pleurodema_thaul,Patagual,Leptodactylidae,VIII,Adult,0,VTF,12-16-2009,16,12,2009,Spring,-37.0329,-73.0351,39,12.1,11,5.5,293.3,23.8,4,19.8,9.1,16.1,16.1,8.5,145.3,29.4,2.2,8.1,81.3,7.9,7.9,75.8,544,2,1,0.5
1,Pleurodema_thaul,Patagual,Leptodactylidae,VIII,Adult,1088,VTF,12-16-2009,16,12,2009,Spring,-37.0329,-73.0351,39,12.1,11,5.5,293.3,23.8,4,19.8,9.1,16.1,16.1,8.5,145.3,29.4,2.2,8.1,81.3,7.9,7.9,75.8,544,2,1,0.5
